id_prod;nome_produto;id_conc;cidade_produto;cep_produto;endereco_produto;estado_produto;data_produto;tipo_oferta;grande_area;sub_area;pubico_alvo;faixa_peco;duração;maturidade;100% Online;grande_area_legenda;sub_area_legenda;
8624;ESM - + Qualidade e Produtividade;294;;;;;01/01/2022;3;4.0;4.4;2;10900;;2;Sem Informação;produção;produtividade;
8024;Certificação conforme norma ABNT NBR ISO 14001:2015 – Sistema De Gestão Ambiental;294;;;;;01/01/2022;6;4.0;4.1;2;10700;;4;Sem Informação;produção;processo produtivo;
8025;Certificação conforme norma ABNT NBR ISO 45001 – Sistema de Gestão de Saúde e Segurança Ocupacional (SGSSO);294;;;;;01/01/2022;6;4.0;4.1;2;10700;;4;Sem Informação;produção;processo produtivo;
8151;Outorga de Águas Superficiais;294;;;;;01/01/2022;6;4.0;4.1;1;10700;;4;Sem Informação;produção;processo produtivo;
8214;ESM - Liderança Corporativa - Remoto;294;;;;;01/01/2022;3;3.0;3.4;2;10700;32.0;4;Sem Informação;pessoas;liderança;
8215;ESM - Liderança Corporativa - Presencial;294;;;;;01/01/2022;3;3.0;3.4;2;10700;32.0;4;Sem Informação;pessoas;liderança;
8412;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios. - Módulo 3 - Criação Visual: Plano de mídias digitais e/ou design gráfico;294;;;;;01/01/2022;6;4.0;4.2;1;10500;50.0;2;Sem Informação;produção;processo prestação serviço;
8554;ESM - Governança Empresarial - Básica;294;;;;;01/01/2022;6;4.0;4.1;1;10500;60.0;2;Sem Informação;produção;processo produtivo;
8471;ESM - Projeto de adequação a LGPD e treinamento para colaboradores e capacitação para DPO (Encarregado) - MEI e ME;294;;;;;01/01/2022;6;6.0;6.1;3;10388,4;20.0;4;Sem Informação;legal jurídica;lgpd;
8030;Adequação da Área de Produção à Legislação Sanitária;294;;;;;01/01/2022;6;4.0;4.1;2;10272;;4;Sem Informação;produção;processo produtivo;
8176;Plano de Gerenciamento de Resíduos Sólidos;294;;;;;01/01/2022;6;4.0;4.1;1;10272;;4;Sem Informação;produção;processo produtivo;
8177;Projeto de Fossas Sépticas;294;;;;;01/01/2022;6;4.0;4.1;1;10272;;4;Sem Informação;produção;processo produtivo;
7958;Melhoramento Genético na Fruticultura;294;;;;;01/01/2022;6;4.0;4.1;3;10000;;4;Sem Informação;produção;processo produtivo;
8040;Metrologia - Calibração;294;;;;;01/01/2022;6;4.0;4.1;3;10000;;2;Sem Informação;produção;processo produtivo;
8050;Adequação Conforme Protocolo GlobalGAP;294;;;;;01/01/2022;6;4.0;4.1;2;10000;;4;Sem Informação;produção;processo produtivo;
8165;Implantação de Avaliação de Impacto Social e Ambiental;294;;;;;01/01/2022;6;4.0;4.1;1;10000;;4;Sem Informação;produção;processo produtivo;
8192;Adequação à NR 20 - Segurança e Saúde no Trabalho com Inflamáveis e Combustíveis;294;;;;;01/01/2022;6;4.0;4.1;1;10000;;4;Sem Informação;produção;processo produtivo;
8235;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 1;294;;;;;01/01/2022;6;3.0;3.5;1;10000;60.0;2;Sem Informação;pessoas;estratégia marketing;
8237;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 3;294;;;;;01/01/2022;6;3.0;3.5;1;10000;60.0;2;Sem Informação;pessoas;estratégia marketing;
8411;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios - Módulo 2 - Apoio ao evento;294;;;;;01/01/2022;6;4.0;4.2;1;10000;50.0;2;Sem Informação;produção;processo prestação serviço;
8462;ESM - Programa entelec: Workshop metacompetência do sucesso - In Company (Até 30 participantes);294;;;;;01/01/2022;3;4.0;4.4;3;10000;8.0;3;Sem Informação;produção;produtividade;
8497;ESM - Workshop sobre Comportamento Empreendedor;294;;;;;01/01/2022;3;3.0;3.2;1;10000;8.0;2;Sem Informação;pessoas;treinamento;
8500;ESM - Workshop: Pessoas de valor - Equilíbrio emocional /Autoconhecimento e desenvolvimento Pessoal;294;;;;;01/01/2022;3;3.0;3.3;2;10000;8.0;2;Sem Informação;pessoas;retenção;
8570;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 1;294;;;;;01/01/2022;3;3.0;3.5;1;10000;60.0;2;Sem Informação;pessoas;estratégia marketing;
8572;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 3;294;;;;;01/01/2022;3;3.0;3.5;1;10000;60.0;2;Sem Informação;pessoas;estratégia marketing;
8495;ESM - Controle de Processos Têxteis;294;;;;;01/01/2022;6;4.0;4.1;2;9922;52.0;4;Sem Informação;produção;processo produtivo;
8002;Design Thinking para melhoria de produtos e/ou serviços;294;;;;;01/01/2022;6;4.0;4.2;3;9800;;2;Sem Informação;produção;processo prestação serviço;
7999;UX - Experiência do Usuário em Ambientes Digitais;294;;;;;01/01/2022;6;4.0;4.2;3;9600;;2;Sem Informação;produção;processo prestação serviço;
8248;ESM - Produtividade: A diferença entre estar ocupado e ser produtivo de verdade;294;;;;;01/01/2022;3;4.0;4.4;1;9600;4.0;2;Sem Informação;produção;produtividade;
8140;Adequação e preparação de animais para comercialização virtual;294;;;;;01/01/2022;6;4.0;4.1;1;9500;;4;Sem Informação;produção;processo produtivo;
8048;Avaliação de Tempo de Vida de Prateleira;294;;;;;01/01/2022;6;3.0;3.2;3;9490;;2;Sem Informação;pessoas;treinamento;
8318;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 1 - 25 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;9400;50.0;2;Sem Informação;produção;processo produtivo;
8330;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 4 - 25 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;9400;50.0;2;Sem Informação;produção;processo produtivo;
8438;ESM - Programa Líder Mindful;294;;;;;01/01/2022;3;4.0;4.1;2;9200;10.0;2;Sem Informação;produção;processo produtivo;
8060;Certificado de Registro Cadastral - CRC - (Setor Petróleo);294;;;;;01/01/2022;6;4.0;4.1;2;9095;;4;Sem Informação;produção;processo produtivo;
7891;Consultoria Plena - Plano de Negócio;294;;;;;01/01/2022;6;5.0;5.2;1;9000;50.0;1;Sem Informação;estratégia;qual negócio entrar;
8103;Avaliação de Loja;294;;;;;01/01/2022;6;4.0;4.1;2;9000;;4;Sem Informação;produção;processo produtivo;
8304;ESM - Go Internacional;294;;;;;01/01/2022;6;2.0;2.6;2;9000;36.0;4;Sem Informação;mercado;exportação novos mercados;
8536;ESM - Estratégia sem Blá-Blá-Blá e Inovação sem Mimimi - In Company (Consultoria);294;;;;;01/01/2022;6;4.0;4.1;1;9000;;2;Sem Informação;produção;processo produtivo;
8032;Adequação à Norma ABNT NBR 16170:2013 - Qualidade do Pão tipo Francês;294;;;;;01/01/2022;6;4.0;4.1;3;8988;;4;Sem Informação;produção;processo produtivo;
8101;Elaboração do Manual Técnico Operacional do Franqueador;294;;;;;01/01/2022;6;5.0;5.3;1;8800;;1;Sem Informação;estratégia;modelos negócio franquia;
8160;Energia Eólica;294;;;;;01/01/2022;6;4.0;4.1;1;8800;;4;Sem Informação;produção;processo produtivo;
8207;ESM - Oficinas Criativas Artesanato;294;;;;;01/01/2022;3;4.0;4.1;1;8800;40.0;2;Sem Informação;produção;processo produtivo;
8131;Melhoria do Processo Produtivo Suinícola;294;;;;;01/01/2022;6;4.0;4.4;1;8640;;4;Sem Informação;produção;produtividade;
8044;Boas Práticas na Produção Primária e Distribuição de Hortifrutigranjeiros;294;;;;;01/01/2022;6;4.0;4.1;2;8560;;4;Sem Informação;produção;processo produtivo;
8124;Avaliação de Processos nas Indústrias de Alimentos;294;;;;;01/01/2022;6;4.0;4.1;1;8560;;4;Sem Informação;produção;processo produtivo;
8075;Processo para a FSSC 22000;294;;;;;01/01/2022;6;4.0;4.1;2;8500;;4;Sem Informação;produção;processo produtivo;
8262;ESM - Gerenciamento das Emoções - Treinamento até 30 pessoas;294;;;;;01/01/2022;3;3.0;3.4;2;8500;16.0;3;Sem Informação;pessoas;liderança;
8453;ESM - Implantação de laboratório de inovação e empreendedorismo;294;;;;;01/01/2022;6;4.0;4.1;2;8500;30.0;3;Sem Informação;produção;processo produtivo;
8617;ESM - Implantação de laboratório de inovação e empreendedorismo;294;;;;;01/01/2022;3;4.0;4.1;2;8500;30.0;2;Sem Informação;produção;processo produtivo;
8317;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 1 - 20 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;8460;45.0;2;Sem Informação;produção;processo produtivo;
8329;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 4 - 20 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;8460;45.0;2;Sem Informação;produção;processo produtivo;
7973;Inserção digital – Desenvolvimento de WebSite;294;;;;;01/01/2022;6;5.0;5.4;3;8400;;2;Sem Informação;estratégia;processos ti;
8482;ESM - Metodologia “Criação e fomento de Novas Redes Empreendedoras”;294;;;;;01/01/2022;6;4.0;4.1;2;8400;60.0;2;Sem Informação;produção;processo produtivo;
8620;ESM - Metodologia “Criação e fomento de Novas Redes Empreendedoras”;294;;;;;01/01/2022;3;4.0;4.1;1;8400;60.0;2;Sem Informação;produção;processo produtivo;
8477;ESM - Gestão das redes sociais da empresa contratante - Pacote 1;294;;;;;01/01/2022;6;3.0;3.5;3;8300;;2;Sem Informação;pessoas;estratégia marketing;
8335;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 5 - 30 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;8272;44.0;2;Sem Informação;produção;processo produtivo;
8213;ESM - Spin Selling Treinamento e Mentoria;294;;;;;01/01/2022;3;2.0;2.4;2;8250;11.0;2;Sem Informação;mercado;vendas;
8173;Planejamento para implantação de ações de Responsabilidade Social e Ambiental;294;;;;;01/01/2022;6;4.0;4.1;1;8100;;4;Sem Informação;produção;processo produtivo;
7962;Seleção Clonal de Alho;294;;;;;01/01/2022;6;4.0;4.1;3;8000;;4;Sem Informação;produção;processo produtivo;
7975;Planejamento para Presença Digital e Links Patrocinados;294;;;;;01/01/2022;6;3.0;3.5;3;8000;;2;Sem Informação;pessoas;estratégia marketing;
8058;Adequação ao Caderno de Especificações Técnicas e Plano de Controle de Indicação Geográfica;294;;;;;01/01/2022;6;4.0;4.1;2;8000;;4;Sem Informação;produção;processo produtivo;
8097;Produtividade – 5S;294;;;;;01/01/2022;6;4.0;4.4;2;8000;;3;Sem Informação;produção;produtividade;
8142;Framework OKR para Otimização de Processos;294;;;;;01/01/2022;6;4.0;4.4;2;8000;;3;Sem Informação;produção;produtividade;
8209;ESM - Gestão de Inovação II - Construindo um programa de Inovação;294;;;;;01/01/2022;3;4.0;4.4;2;8000;12.0;3;Sem Informação;produção;produtividade;
8249;ESM - SISCHECK - Diagnóstico de Maturidade em Governança e Tratamento de Dados Pessoais - MEI;294;;;;;01/01/2022;6;6.0;6.1;2;8000;;4;Sem Informação;legal jurídica;lgpd;
8582;ESM - SISCHECK - Diagnóstico de Maturidade em Governança e Tratamento de Dados Pessoais - MEI;294;;;;;01/01/2022;3;6.0;6.1;3;8000;;4;Sem Informação;legal jurídica;lgpd;
8265;ESM - Gestão da Mudança - Curso 16h;294;;;;;01/01/2022;3;3.0;3.2;2;7800;16.0;3;Sem Informação;pessoas;treinamento;
7991;Sinalização;294;;;;;01/01/2022;6;3.0;3.5;3;7560;;2;Sem Informação;pessoas;estratégia marketing;
8185;Programa de Condições e Meio Ambiente do Trabalho na Indústria da Construção (PCMAT), Programa de Controle Médico de Saúde Ocupacional (PCMSO) e Laudo Técnico das Condições do Ambiente de Trabalho (LTCAT);294;;;;;01/01/2022;6;4.0;4.1;1;7550;;4;Sem Informação;produção;processo produtivo;
8188;Programa de Gerenciamento de Riscos (PGR), Programa de Controle Médico de Saúde Ocupacional (PCMSO) e Laudo Técnico das Condições do Ambiente de Trabalho (LTCAT);294;;;;;01/01/2022;6;4.0;4.1;1;7550;;4;Sem Informação;produção;processo produtivo;
8316;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 1 - 15 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;7520;40.0;2;Sem Informação;produção;processo produtivo;
8328;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 4 - 15 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;7520;40.0;2;Sem Informação;produção;processo produtivo;
8010;Certificação de Serviços Automotivos;294;;;;;01/01/2022;6;4.0;4.1;2;7500;;4;Sem Informação;produção;processo produtivo;
8026;Certificação de Bem-Estar Animal;294;;;;;01/01/2022;6;4.0;4.1;2;7500;;4;Sem Informação;produção;processo produtivo;
8294;"ESM - Workshop “Planejamento financeiro que funciona""";294;;;;;01/01/2022;3;1.0;1.1;1;7500;3.0;2;Sem Informação;financeiro;gestão financeira;
8295;"ESM - Workshop “Fluxo de caixa na prática""";294;;;;;01/01/2022;3;1.0;1.1;1;7500;3.0;2;Sem Informação;financeiro;gestão financeira;
8361;ESM - Workshop Neurociência e Comportamento Humano: Desenvolvimento de Soft Skills - Módulo 1: Auto percepção de atitudes e comportamentos;294;;;;;01/01/2022;3;3.0;3.2;1;7500;8.0;2;Sem Informação;pessoas;treinamento;
8362;ESM - Workshop Neurociência e Comportamento Humano: Desenvolvimento de Soft Skills - Módulo 2: Liderança e comunicação assertiva;294;;;;;01/01/2022;3;3.0;3.2;1;7500;;2;Sem Informação;pessoas;treinamento;
8363;ESM - Workshop Neurociência e Comportamento Humano: Desenvolvimento de Soft Skills - Módulo 3: Relacionamento interpessoal e trabalho em equipe;294;;;;;01/01/2022;3;3.0;3.2;1;7500;8.0;2;Sem Informação;pessoas;treinamento;
8364;ESM - Workshop Neurociência e Comportamento Humano: Desenvolvimento de Soft Skills - Módulo 4: Capacidade de Planejamento e execução;294;;;;;01/01/2022;3;3.0;3.2;1;7500;8.0;2;Sem Informação;pessoas;treinamento;
8523;ESM - Workshop em privacidade e proteção de dados pessoais;294;;;;;01/01/2022;3;6.0;6.1;2;7500;36.0;4;Sem Informação;legal jurídica;lgpd;
8291;ESM - Future Spot - Inovação Sistêmica - Consultoria;294;;;;;01/01/2022;6;4.0;4.1;1;7440;40.0;2;Sem Informação;produção;processo produtivo;
8334;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 5 - 25 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;7332;39.0;2;Sem Informação;produção;processo produtivo;
8404;ESM - Turismo Virtual (4 participantes);294;;;;;01/01/2022;6;4.0;4.1;1;7280;26.0;2;Sem Informação;produção;processo produtivo;
8606;ESM - Turismo Virtual (4 participantes);294;;;;;01/01/2022;3;4.0;4.1;1;7280;26.0;4;Sem Informação;produção;processo produtivo;
8258;ESM - Oratória (12h);294;;;;;01/01/2022;3;3.0;3.2;1;7235;12.0;2;Sem Informação;pessoas;treinamento;
8474;ESM - Meu primeiro e-commerce;294;;;;;01/01/2022;6;3.0;3.5;1;7224;6.0;2;Sem Informação;pessoas;estratégia marketing;
8619;ESM - Meu primeiro e-commerce;294;;;;;01/01/2022;3;3.0;3.5;1;7224;6.0;1;Sem Informação;pessoas;estratégia marketing;
8261;ESM - Gerenciamento das Emoções - Treinamento até 30 pessoas;294;;;;;01/01/2022;3;3.0;3.4;2;7200;12.0;3;Sem Informação;pessoas;liderança;
8303;ESM - Gestão da Mudança - Superior 300km de Florianópolis;294;;;;;01/01/2022;3;4.0;4.1;2;7104;4.0;3;Sem Informação;produção;processo produtivo;
8009;Certificação conforme requisitos do Programa de Desenvolvimento e Qualificação de Fornecedores (Prodfor);294;;;;;01/01/2022;6;2.0;2.2;2;7000;;3;Sem Informação;mercado;fornecedores;
8046;Qualidade do Café - Critérios SCAA - Colheita e Pós-Colheita;294;;;;;01/01/2022;6;4.0;4.1;3;7000;;4;Sem Informação;produção;processo produtivo;
8107;Implantação de Boas Práticas para Aperfeiçoamento de Manejo Reprodutivo;294;;;;;01/01/2022;6;4.0;4.1;1;7000;;4;Sem Informação;produção;processo produtivo;
8137;Procedimento Operacional Padrão - POP;294;;;;;01/01/2022;6;4.0;4.1;1;7000;;4;Sem Informação;produção;processo produtivo;
8191;Avaliação Ambiental - Agentes Químicos (Higiene Ocupacional);294;;;;;01/01/2022;6;4.0;4.1;1;6920;;4;Sem Informação;produção;processo produtivo;
8186;Análise Ergonômica do Trabalho (AET);294;;;;;01/01/2022;6;4.0;4.1;1;6840;;4;Sem Informação;produção;processo produtivo;
8449;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - ME;294;;;;;01/01/2022;6;6.0;6.1;2;6750;45.0;3;Sem Informação;legal jurídica;lgpd;
8460;ESM - Acesso ao Mercado;294;;;;;01/01/2022;6;5.0;5.2;1;6750;50.0;1;Sem Informação;estratégia;qual negócio entrar;
8614;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - ME;294;;;;;01/01/2022;3;6.0;6.1;2;6750;45.0;4;Sem Informação;legal jurídica;lgpd;
8108;Implantação de lavoura de palma adensada;294;;;;;01/01/2022;6;4.0;4.1;1;6720;;4;Sem Informação;produção;processo produtivo;
8110;Pastagem e Culturas para Suporte Alimentar;294;;;;;01/01/2022;6;4.0;4.1;1;6720;;4;Sem Informação;produção;processo produtivo;
8119;Boas Práticas no Segmento de Beleza;294;;;;;01/01/2022;6;4.0;4.1;1;6500;;2;Sem Informação;produção;processo produtivo;
8231;ESM - Mentoria para Governança de sua startup - 10 empresas;294;;;;;01/01/2022;6;5.0;5.2;1;6490;130.0;2;Sem Informação;estratégia;qual negócio entrar;
8091;Especificação do custo de fabricação do produto;294;;;;;01/01/2022;6;2.0;2.5;2;6480;;4;Sem Informação;mercado;precificação;
8476;ESM - Como vender mais criando ou turbinando sua máquina de vendas;294;;;;;01/01/2022;6;2.0;2.4;1;6480;;2;Sem Informação;mercado;vendas;
8333;ESM - GEDESCC - Gestão de Design em Comunidades Criativas para Valorização da Cultura Local - Módulo 5 - 20 empresas;294;;;;;01/01/2022;6;4.0;4.1;1;6392;34.0;2;Sem Informação;produção;processo produtivo;
8502;ESM - Treinamento de Competências Interpessoais, Comunicação e Liderança (12 encontros);294;;;;;01/01/2022;3;3.0;3.4;2;6325;44.0;2;Sem Informação;pessoas;liderança;
7977;Planejamento para Busca Orgânica - SEO;294;;;;;01/01/2022;6;2.0;2.4;2;6280;;4;Sem Informação;mercado;vendas;
8208;ESM - Ferramentas de apoio para gestão financeira/financeiro sob controle;294;;;;;01/01/2022;6;1.0;1.1;1;6240;48.0;2;Sem Informação;financeiro;gestão financeira;
8273;ESM - Neurociência aplicada à gestão estratégica de negócios e desenvolvimento de talentos nas organizações - Curso 16h;294;;;;;01/01/2022;3;3.0;3.4;2;6200;16.0;3;Sem Informação;pessoas;liderança;
8473;ESM - Implantação do processo e tecnologias digitais para gestão de clientes (CRM), vendas e marketing;294;;;;;01/01/2022;6;3.0;3.5;3;6036;4.0;2;Sem Informação;pessoas;estratégia marketing;
8618;ESM - Implantação do processo e tecnologias digitais para gestão de clientes (CRM), vendas e marketing;294;;;;;01/01/2022;3;3.0;3.5;1;6036;4.0;2;Sem Informação;pessoas;estratégia marketing;
7965;Elaboração de Projeto de Inovação;294;;;;;01/01/2022;6;4.0;4.4;2;6000;;4;Sem Informação;produção;produtividade;
8001;Passeio Virtual - Tour Virtual 360°;294;;;;;01/01/2022;6;3.0;3.5;3;6000;;2;Sem Informação;pessoas;estratégia marketing;
8047;Qualidade no Turismo - Implantação de procedimentos;294;;;;;01/01/2022;6;4.0;4.1;2;6000;;4;Sem Informação;produção;processo produtivo;
8105;Adequação às Boas Práticas de Beneficiamento em Casas de Mel;294;;;;;01/01/2022;6;4.0;4.1;1;6000;;4;Sem Informação;produção;processo produtivo;
8114;Tecnologia e Inovação para pecuária de Corte (Proteína, Energia, Monta Controlada e Confinamento);294;;;;;01/01/2022;6;4.0;4.1;1;6000;;4;Sem Informação;produção;processo produtivo;
8117;Processos de Governança em Meios de Hospedagem;294;;;;;01/01/2022;6;4.0;4.1;1;6000;;4;Sem Informação;produção;processo produtivo;
8226;ESM - Consultoria de Internacionalização para Startups;294;;;;;01/01/2022;6;5.0;5.1;2;6000;30.0;3;Sem Informação;estratégia;expansão;
8227;ESM - Consultoria de internacionalização para empresas de tecnologia: primeiros passos;294;;;;;01/01/2022;6;5.0;5.1;2;6000;30.0;3;Sem Informação;estratégia;expansão;
8496;ESM - Workshop sobre Comportamento Empreendedor;294;;;;;01/01/2022;3;3.0;3.2;1;6000;4.0;2;Sem Informação;pessoas;treinamento;
8499;ESM - Workshop: Pessoas de valor - Equilíbrio emocional /Autoconhecimento e desenvolvimento Pessoal;294;;;;;01/01/2022;3;3.0;3.3;2;6000;4.0;2;Sem Informação;pessoas;retenção;
8506;ESM - Compliance em LGPD - Workshop;294;;;;;01/01/2022;3;6.0;6.1;2;6000;20.0;3;Sem Informação;legal jurídica;lgpd;
8552;ESM - Reestruturação Comercial;294;;;;;01/01/2022;6;2.0;2.4;1;6000;20.0;3;Sem Informação;mercado;vendas;
7916;Finanças Aplicadas às MPEs - Curso (15h) + Consultoria (35h);294;;;;;01/01/2022;6;1.0;1.1;1;5997;50.0;2;Sem Informação;financeiro;gestão financeira;
8559;Finanças Aplicadas às MPEs - Curso (15h) + Consultoria (35h);294;;;;;01/01/2022;3;1.0;1.1;1;5997;50.0;2;Sem Informação;financeiro;gestão financeira;
8302;ESM - Gestão da Mudança - Até 300km de Florianópolis;294;;;;;01/01/2022;3;4.0;4.1;2;5920;4.0;3;Sem Informação;produção;processo produtivo;
8298;ESM - Desenvolvimento de Website;294;;;;;01/01/2022;6;3.0;3.5;1;5900;128.0;2;Sem Informação;pessoas;estratégia marketing;
8343;ESM - Oficina Conteúdo Digital e Estratégias de sucesso – MKT Digital na prática. + Consultoria Conteúdo Digital e Estratégias de sucesso – MKT Digital na prática.;294;;;;;01/01/2022;6;3.0;3.5;1;5835;18.0;2;Sem Informação;pessoas;estratégia marketing;
8586;ESM - Oficina Conteúdo Digital e Estratégias de sucesso – MKT Digital na prática. + Consultoria Conteúdo Digital e Estratégias de sucesso – MKT Digital na prática.;294;;;;;01/01/2022;3;3.0;3.5;1;5835;18.0;2;Sem Informação;pessoas;estratégia marketing;
8260;ESM - Gerenciamento das Emoções - Treinamento até 30 pessoas;294;;;;;01/01/2022;3;3.0;3.4;2;5800;8.0;3;Sem Informação;pessoas;liderança;
8256;ESM - Case a Magia Disney - Treinamento;294;;;;;01/01/2022;3;4.0;4.2;3;5700;8.0;2;Sem Informação;produção;processo prestação serviço;
7996;Design de Embalagens;294;;;;;01/01/2022;6;4.0;4.1;3;5680;;2;Sem Informação;produção;processo produtivo;
8481;ESM - Metodologia Impulso Plural;294;;;;;01/01/2022;6;4.0;4.1;2;5600;40.0;2;Sem Informação;produção;processo produtivo;
8232;ESM - Mentoria para Governança de sua startup ( On-line) - 10 empresas;294;;;;;01/01/2022;6;5.0;5.2;1;5555,56;130.0;2;Sem Informação;estratégia;qual negócio entrar;
8375;ESM - Captação de recursos e busca de investimentos (37h);294;;;;;01/01/2022;6;4.0;4.1;1;5550;;1;Sem Informação;produção;processo produtivo;
8098;Implantação do Sistema Kanban;294;;;;;01/01/2022;6;4.0;4.4;2;5508;;3;Sem Informação;produção;produtividade;
8301;ESM - MasterMind LINCE – Liderança, Inteligência Interpessoal e Comunicação Eficaz;294;;;;;01/01/2022;3;3.0;3.4;2;5500;48.0;2;Sem Informação;pessoas;liderança;
8452;ESM - Educar para Empreender: formação de professores para educação empreendedora e empreendedorismo;294;;;;;01/01/2022;3;3.0;3.2;3;5500;25.0;2;Sem Informação;pessoas;treinamento;
8342;ESM - Consultoria Individual Marketing Digital para Redes e Centrais de Negócios + Workshop Marketing Digital para Redes e Centrais de Negócio + Diagnóstico Marketing Digital para Redes e Centrais de Negócio.;294;;;;;01/01/2022;6;3.0;3.5;1;5460;16.0;2;Sem Informação;pessoas;estratégia marketing;
8585;ESM - Consultoria Individual Marketing Digital para Redes e Centrais de Negócios + Workshop Marketing Digital para Redes e Centrais de Negócio + Diagnóstico Marketing Digital para Redes e Centrais de Negócio.;294;;;;;01/01/2022;3;3.0;3.5;1;5460;16.0;2;Sem Informação;pessoas;estratégia marketing;
8112;Produção de Amêndoas de Cacau de Qualidade;294;;;;;01/01/2022;6;4.0;4.1;1;5424;;4;Sem Informação;produção;processo produtivo;
8106;Manejo para Aumento da Produtividade na Produção de Mel;294;;;;;01/01/2022;6;4.0;4.1;1;5400;;4;Sem Informação;produção;processo produtivo;
8266;ESM - Gestão da Mudança - Curso 12h On-line;294;;;;;01/01/2022;3;3.0;3.2;2;5400;12.0;3;Sem Informação;pessoas;treinamento;
8397;ESM - Desenvolvimento de Produto - Método SOU(L) (Workshop/Oficina);294;;;;;01/01/2022;3;4.0;4.1;1;5280;16.0;2;Sem Informação;produção;processo produtivo;
8272;ESM - Neurociência aplicada à gestão estratégica de negócios e desenvolvimento de talentos nas organizações - Curso 12h;294;;;;;01/01/2022;3;3.0;3.4;2;5200;12.0;3;Sem Informação;pessoas;liderança;
8286;ESM - Técnicas de vendas – Do planejamento à abordagem;294;;;;;01/01/2022;3;2.0;2.4;1;5200;8.0;2;Sem Informação;mercado;vendas;
8163;Redução de desperdício nos pequenos negócios;294;;;;;01/01/2022;6;4.0;4.1;1;5060;;4;Sem Informação;produção;processo produtivo;
8200;Avaliação Ambiental - Agentes Físicos (Vibração);294;;;;;01/01/2022;6;4.0;4.1;1;5040;;4;Sem Informação;produção;processo produtivo;
7978;Consultoria Omnichannel Para Integração dos Canais de Vendas;294;;;;;01/01/2022;6;2.0;2.4;2;5000;;4;Sem Informação;mercado;vendas;
7979;Consultoria para Growth Hacking;294;;;;;01/01/2022;6;2.0;2.4;2;5000;;4;Sem Informação;mercado;vendas;
8012;Certificação Conforme Programa da Associação Brasileira do Varejo Têxtil - ABVTEX;294;;;;;01/01/2022;6;4.0;4.1;2;5000;;4;Sem Informação;produção;processo produtivo;
8051;Adequação do Manejo Nutricional de Rebanho Leiteiro;294;;;;;01/01/2022;6;4.0;4.1;2;5000;;4;Sem Informação;produção;processo produtivo;
8141;Produtividade e Digitalização;294;;;;;01/01/2022;6;4.0;4.4;2;5000;;3;Sem Informação;produção;produtividade;
8190;Consultoria em Saúde e Segurança no Trabalho – Diagnóstico de NR´s;294;;;;;01/01/2022;6;4.0;4.1;1;5000;;4;Sem Informação;produção;processo produtivo;
8193;Projeto de Combate a Incêndio e Pânico;294;;;;;01/01/2022;6;4.0;4.1;1;5000;;4;Sem Informação;produção;processo produtivo;
8201;Boas Práticas higiênico-sanitárias e cuidados contra a COVID-19;294;;;;;01/01/2022;6;4.0;4.1;1;5000;;4;Sem Informação;produção;processo produtivo;
8238;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 4;294;;;;;01/01/2022;6;3.0;3.5;1;5000;30.0;2;Sem Informação;pessoas;estratégia marketing;
8527;ESM - Formação para empresários – Academia Executiva;294;;;;;01/01/2022;6;4.0;4.1;1;5000;120.0;2;Sem Informação;produção;processo produtivo;
8573;ESM - Desenvolvimento de marcas com identidade cultural - Módulo 4;294;;;;;01/01/2022;3;3.0;3.5;1;5000;30.0;2;Sem Informação;pessoas;estratégia marketing;
8627;ESM - Formação para empresários – Academia Executiva;294;;;;;01/01/2022;3;4.0;4.1;1;5000;120.0;2;Sem Informação;produção;processo produtivo;
